metro_id,fullaqsid,date,aq_daily_mean,temp_daily_mean,rhum_daily_mean,precip_daily_mean,ws_daily_mean,wd_daily_mean_deg,barpr_daily_mean,population,bg3,sat_monthly_mean,metro_pop_density_year,dist_km_motorway_trunk_primary_secondary,partition_key
945,DEU_DEBE032,2024-09-14,3.28,13.71,64.92,0.04,6.57,338.13,1022.36,0,3.3,7.12,4100.0,0.861,PM2.5-1HR
945,DEU_DEBE034,2024-09-14,4.29,13.66,65.21,0.08,7.05,338.88,1022.05,8605.71,3.89,7.946,4100.0,0.331,PM2.5-1HR
945,DEU_DEBE051,2024-09-14,3.52,13.71,63.67,0.03,6.68,343.13,1022.01,463.79,3.13,6.882,4100.0,0.134,PM2.5-1HR
945,DEU_DEBE056,2024-09-14,3.26,13.63,66.96,0.15,6.58,340.21,1021.47,341.92,2.74,6.336,4100.0,0.106,PM2.5-1HR
945,DEU_DEBE061,2024-09-14,4.09,13.66,65.21,0.08,7.05,338.88,1022.05,8387.49,3.79,7.806,4100.0,0.009,PM2.5-1HR
945,DEU_DEBE065,2024-09-14,4.56,13.68,64.5,0.05,7.07,340.04,1022.01,8360.65,3.79,7.806,4100.0,0.004,PM2.5-1HR
945,DEU_DEBE068,2024-09-14,4.04,13.68,64.5,0.05,7.07,340.04,1022.01,6890.16,3.89,7.946,4100.0,0.072,PM2.5-1HR
945,DEU_DEBE069,2024-09-14,5.7,13.66,65.21,0.08,7.05,338.88,1022.05,8162.76,3.97,8.058,4100.0,0.012,PM2.5-1HR
945,DEU_DEBE125,2024-09-14,4.87,13.66,65.21,0.08,7.05,338.88,1022.05,6333.76,3.89,7.946,4100.0,0.01,PM2.5-1HR
945,DEU_DEBE126,2024-09-14,6.26,13.66,65.21,0.08,7.05,338.88,1022.05,8396.04,3.89,7.946,4100.0,0.007,PM2.5-1HR
945,DEU_DEBE127,2024-09-14,5.29,13.66,65.21,0.08,7.05,338.88,1022.05,7613.33,3.95,8.03,4100.0,0.056,PM2.5-1HR
945,DEU_DEBE010,2024-09-15,3.8,13.53,68.21,0,5.99,343.08,1021.81,7297.89,3.45,7.33,4100.0,0.044,PM2.5-1HR
945,DEU_DEBE032,2024-09-15,3.17,13.47,68.21,0,5.35,339.86,1022.08,0,3.03,6.742,4100.0,0.861,PM2.5-1HR
945,DEU_DEBE034,2024-09-15,4.01,13.55,68.08,0,6.02,341.7,1021.81,8605.71,3.58,7.512,4100.0,0.331,PM2.5-1HR
945,DEU_DEBE051,2024-09-15,3.12,13.5,68.75,0,5.57,347.26,1021.8,463.79,2.6,6.14,4100.0,0.134,PM2.5-1HR
945,DEU_DEBE056,2024-09-15,3.03,13.5,71.58,0.02,5.87,340.99,1021.25,341.92,2.58,6.112,4100.0,0.106,PM2.5-1HR
945,DEU_DEBE061,2024-09-15,4.48,13.55,68.08,0,6.02,341.7,1021.81,8387.49,3.44,7.316,4100.0,0.009,PM2.5-1HR
945,DEU_DEBE065,2024-09-15,4.39,13.53,68.21,0,5.99,343.08,1021.81,8360.65,3.5,7.4,4100.0,0.004,PM2.5-1HR
945,DEU_DEBE068,2024-09-15,3.8,13.53,68.21,0,5.99,343.08,1021.81,6890.16,3.58,7.512,4100.0,0.072,PM2.5-1HR
945,DEU_DEBE069,2024-09-15,5.47,13.55,68.08,0,6.02,341.7,1021.81,8162.76,3.65,7.61,4100.0,0.012,PM2.5-1HR
945,DEU_DEBE125,2024-09-15,4.57,13.55,68.08,0,6.02,341.7,1021.81,6333.76,3.58,7.512,4100.0,0.01,PM2.5-1HR
945,DEU_DEBE126,2024-09-15,6.26,13.55,68.08,0,6.02,341.7,1021.81,8396.04,3.58,7.512,4100.0,0.007,PM2.5-1HR
945,DEU_DEBE127,2024-09-15,5.06,13.55,68.08,0,6.02,341.7,1021.81,7613.33,3.65,7.61,4100.0,0.056,PM2.5-1HR
945,DEU_DEBE127,2024-09-16,10.67,15.2,85.96,0.4,6.1,354.2,1019.74,7613.33,4.1,8.24,4100.0,0.056,PM2.5-1HR
945,DEU_DEBE010,2024-09-16,8.03,15.22,86.25,0.27,6.11,355.75,1019.78,7297.89,3.83,7.862,4100.0,0.044,PM2.5-1HR
945,DEU_DEBE032,2024-09-16,6.23,14.88,85.63,0.29,5.47,351.92,1020.03,0,3.54,7.456,4100.0,0.861,PM2.5-1HR
945,DEU_DEBE034,2024-09-16,9.06,15.2,85.96,0.4,6.1,354.2,1019.74,8605.71,4.02,8.128,4100.0,0.331,PM2.5-1HR
945,DEU_DEBE051,2024-09-16,7.54,15.25,86.46,0.15,5.6,359.92,1019.91,463.79,3.18,6.952,4100.0,0.134,PM2.5-1HR
945,DEU_DEBE056,2024-09-16,8.26,15.94,87.54,0.33,5.4,358.89,1019.13,341.92,2.77,6.378,4100.0,0.106,PM2.5-1HR
945,DEU_DEBE061,2024-09-16,9.35,15.2,85.96,0.4,6.1,354.2,1019.74,8387.49,3.89,7.946,4100.0,0.009,PM2.5-1HR
945,DEU_DEBE065,2024-09-16,9.87,15.22,86.25,0.27,6.11,355.75,1019.78,8360.65,3.85,7.89,4100.0,0.004,PM2.5-1HR
945,DEU_DEBE068,2024-09-16,8.88,15.22,86.25,0.27,6.11,355.75,1019.78,6890.16,4.02,8.128,4100.0,0.072,PM2.5-1HR
945,DEU_DEBE069,2024-09-16,11.26,15.2,85.96,0.4,6.1,354.2,1019.74,8162.76,4.11,8.254,4100.0,0.012,PM2.5-1HR
945,DEU_DEBE125,2024-09-16,9.72,15.2,85.96,0.4,6.1,354.2,1019.74,6333.76,4.02,8.128,4100.0,0.01,PM2.5-1HR
945,DEU_DEBE126,2024-09-16,11.04,15.2,85.96,0.4,6.1,354.2,1019.74,8396.04,4.02,8.128,4100.0,0.007,PM2.5-1HR
945,DEU_DEBE127,2024-09-17,28.56,18.48,80.88,0,4.5,28.05,1025.53,7613.33,20.16,30.724,4100.0,0.056,PM2.5-1HR
945,DEU_DEBE010,2024-09-17,25.33,18.48,81.17,0,4.8,27.73,1025.61,7297.89,19.76,30.164,4100.0,0.044,PM2.5-1HR
945,DEU_DEBE032,2024-09-17,22.61,18.41,82,0,4.03,25.65,1025.63,0,17.45,26.93,4100.0,0.861,PM2.5-1HR
945,DEU_DEBE034,2024-09-17,25.05,18.48,80.88,0,4.5,28.05,1025.53,8605.71,20.05,30.57,4100.0,0.331,PM2.5-1HR
945,DEU_DEBE051,2024-09-17,22.3,18.31,82.21,0,4.49,27.62,1025.87,463.79,18.2,27.98,4100.0,0.134,PM2.5-1HR
945,DEU_DEBE056,2024-09-17,22.37,18.5,79.75,0,3.8,33.65,1025.28,341.92,14.44,22.716,4100.0,0.106,PM2.5-1HR
945,DEU_DEBE061,2024-09-17,26.91,18.48,80.88,0,4.5,28.05,1025.53,8387.49,19.56,29.884,4100.0,0.009,PM2.5-1HR
945,DEU_DEBE065,2024-09-17,27.23,18.48,81.17,0,4.8,27.73,1025.61,8360.65,20.13,30.682,4100.0,0.004,PM2.5-1HR
945,DEU_DEBE068,2024-09-17,25.59,18.48,81.17,0,4.8,27.73,1025.61,6890.16,20.05,30.57,4100.0,0.072,PM2.5-1HR
945,DEU_DEBE069,2024-09-17,28.85,18.48,80.88,0,4.5,28.05,1025.53,8162.76,20.07,30.598,4100.0,0.012,PM2.5-1HR
945,DEU_DEBE125,2024-09-17,26.57,18.48,80.88,0,4.5,28.05,1025.53,6333.76,20.05,30.57,4100.0,0.01,PM2.5-1HR
945,DEU_DEBE126,2024-09-17,27.85,18.48,80.88,0,4.5,28.05,1025.53,8396.04,20.05,30.57,4100.0,0.007,PM2.5-1HR
945,DEU_DEBE127,2024-09-18,34.65,18.92,76.33,0,3.82,48.83,1028.64,7613.33,24.42,36.688,4100.0,0.056,PM2.5-1HR
945,DEU_DEBE010,2024-09-18,25.28,18.88,76.58,0,3.9,46.25,1028.73,7297.89,22.95,34.63,4100.0,0.044,PM2.5-1HR
945,DEU_DEBE032,2024-09-18,22.34,18.79,77.83,0,3.46,48.17,1028.67,0,19.73,30.122,4100.0,0.861,PM2.5-1HR
945,DEU_DEBE034,2024-09-18,29.35,18.92,76.33,0,3.82,48.83,1028.64,8605.71,23.88,35.932,4100.0,0.331,PM2.5-1HR
945,DEU_DEBE051,2024-09-18,22.64,18.6,78.21,0,3.71,44.45,1028.95,463.79,19.44,29.716,4100.0,0.134,PM2.5-1HR
945,DEU_DEBE056,2024-09-18,22.94,18.97,76.67,0,3.45,51.07,1028.5,341.92,15.7,24.48,4100.0,0.106,PM2.5-1HR
945,DEU_DEBE061,2024-09-18,28.73,18.92,76.33,0,3.82,48.83,1028.64,8387.49,23.2,34.98,4100.0,0.009,PM2.5-1HR
945,DEU_DEBE065,2024-09-18,30.65,18.88,76.58,0,3.9,46.25,1028.73,8360.65,23.69,35.666,4100.0,0.004,PM2.5-1HR
945,DEU_DEBE068,2024-09-18,28.56,18.88,76.58,0,3.9,46.25,1028.73,6890.16,23.88,35.932,4100.0,0.072,PM2.5-1HR
945,DEU_DEBE069,2024-09-18,35.09,18.92,76.33,0,3.82,48.83,1028.64,8162.76,24.51,36.814,4100.0,0.012,PM2.5-1HR
945,DEU_DEBE125,2024-09-18,28.53,18.92,76.33,0,3.82,48.83,1028.64,6333.76,23.88,35.932,4100.0,0.01,PM2.5-1HR
945,DEU_DEBE126,2024-09-18,32.95,18.92,76.33,0,3.82,48.83,1028.64,8396.04,23.88,35.932,4100.0,0.007,PM2.5-1HR
945,DEU_DEBE127,2024-09-19,24.43,18.43,71.25,0.02,4.36,68.43,1026.85,7613.33,14.33,22.562,4100.0,0.056,PM2.5-1HR
945,DEU_DEBE010,2024-09-19,21.51,18.48,71.25,0,4.35,67.86,1026.97,7297.89,13.83,21.862,4100.0,0.044,PM2.5-1HR
945,DEU_DEBE032,2024-09-19,18.37,18.35,72.75,0,3.96,67.67,1026.83,0,12.44,19.916,4100.0,0.861,PM2.5-1HR
945,DEU_DEBE034,2024-09-19,21.14,18.43,71.25,0.02,4.36,68.43,1026.85,8605.71,14.24,22.436,4100.0,0.331,PM2.5-1HR
945,DEU_DEBE051,2024-09-19,19.63,18.35,71.88,0,4.07,66.13,1027.18,463.79,12.54,20.056,4100.0,0.134,PM2.5-1HR
945,DEU_DEBE056,2024-09-19,17.9,18.22,71.71,0.02,3.92,68.58,1026.83,341.92,11.17,18.138,4100.0,0.106,PM2.5-1HR
945,DEU_DEBE061,2024-09-19,22.04,18.43,71.25,0.02,4.36,68.43,1026.85,8387.49,13.94,22.016,4100.0,0.009,PM2.5-1HR
945,DEU_DEBE065,2024-09-19,22.91,18.48,71.25,0,4.35,67.86,1026.97,8360.65,14.3,22.52,4100.0,0.004,PM2.5-1HR
945,DEU_DEBE068,2024-09-19,21.65,18.48,71.25,0,4.35,67.86,1026.97,6890.16,14.24,22.436,4100.0,0.072,PM2.5-1HR
945,DEU_DEBE069,2024-09-19,24.67,18.43,71.25,0.02,4.36,68.43,1026.85,8162.76,14.31,22.534,4100.0,0.012,PM2.5-1HR
945,DEU_DEBE125,2024-09-19,22.55,18.43,71.25,0.02,4.36,68.43,1026.85,6333.76,14.24,22.436,4100.0,0.01,PM2.5-1HR
945,DEU_DEBE126,2024-09-19,24.14,18.43,71.25,0.02,4.36,68.43,1026.85,8396.04,14.24,22.436,4100.0,0.007,PM2.5-1HR
945,DEU_DEBE127,2024-09-20,20.43,17.39,56.75,0,4.67,87.42,1026.41,7613.33,10.57,17.298,4100.0,0.056,PM2.5-1HR
945,DEU_DEBE010,2024-09-20,17.03,17.39,56.54,0,4.61,87.55,1026.53,7297.89,10.17,16.738,4100.0,0.044,PM2.5-1HR
945,DEU_DEBE032,2024-09-20,13.24,17.36,58.46,0,4.33,87.26,1026.33,0,8.89,14.946,4100.0,0.861,PM2.5-1HR
945,DEU_DEBE034,2024-09-20,17.13,17.39,56.75,0,4.67,87.42,1026.41,8605.71,10.39,17.046,4100.0,0.331,PM2.5-1HR
945,DEU_DEBE051,2024-09-20,15.32,17.31,57,0,4.07,86.43,1026.77,463.79,9.07,15.198,4100.0,0.134,PM2.5-1HR
945,DEU_DEBE056,2024-09-20,14.71,17.14,59.38,0,4.07,85.3,1026.47,341.92,8.07,13.798,4100.0,0.106,PM2.5-1HR
945,DEU_DEBE061,2024-09-20,17.79,17.39,56.75,0,4.67,87.42,1026.41,8387.49,10.05,16.57,4100.0,0.009,PM2.5-1HR
945,DEU_DEBE065,2024-09-20,19.36,17.39,56.54,0,4.61,87.55,1026.53,8360.65,10.45,17.13,4100.0,0.004,PM2.5-1HR
945,DEU_DEBE068,2024-09-20,17.47,17.39,56.54,0,4.61,87.55,1026.53,6890.16,10.39,17.046,4100.0,0.072,PM2.5-1HR
945,DEU_DEBE069,2024-09-20,19.42,17.39,56.75,0,4.67,87.42,1026.41,8162.76,10.54,17.256,4100.0,0.012,PM2.5-1HR
945,DEU_DEBE125,2024-09-20,18.72,17.39,56.75,0,4.67,87.42,1026.41,6333.76,10.39,17.046,4100.0,0.01,PM2.5-1HR
945,DEU_DEBE126,2024-09-20,19.68,17.39,56.75,0,4.67,87.42,1026.41,8396.04,10.39,17.046,4100.0,0.007,PM2.5-1HR
945,DEU_DEBE127,2024-09-21,22.26,16.42,60,0,3.6,99.91,1024,7613.33,11.02,17.928,4100.0,0.056,PM2.5-1HR
945,DEU_DEBE010,2024-09-21,17.65,16.45,58.46,0,3.72,101.15,1024.1,7297.89,10.62,17.368,4100.0,0.044,PM2.5-1HR
945,DEU_DEBE032,2024-09-21,13.52,16.39,62.33,0,3.27,99.83,1023.91,0,9.87,16.318,4100.0,0.861,PM2.5-1HR
945,DEU_DEBE034,2024-09-21,18.28,16.42,60,0,3.6,99.91,1024,8605.71,10.8,17.62,4100.0,0.331,PM2.5-1HR
945,DEU_DEBE051,2024-09-21,16.16,16.37,57.83,0,3.27,100.9,1024.24,463.79,8.78,14.792,4100.0,0.134,PM2.5-1HR
945,DEU_DEBE056,2024-09-21,15.25,16.15,63.83,0,2.94,96.74,1024.13,341.92,7.85,13.49,4100.0,0.106,PM2.5-1HR
945,DEU_DEBE061,2024-09-21,19.37,16.42,60,0,3.6,99.91,1024,8387.49,10.46,17.144,4100.0,0.009,PM2.5-1HR
945,DEU_DEBE065,2024-09-21,21.84,16.45,58.46,0,3.72,101.15,1024.1,8360.65,10.69,17.466,4100.0,0.004,PM2.5-1HR
945,DEU_DEBE068,2024-09-21,18.96,16.45,58.46,0,3.72,101.15,1024.1,6890.16,10.8,17.62,4100.0,0.072,PM2.5-1HR
945,DEU_DEBE069,2024-09-21,20.89,16.42,60,0,3.6,99.91,1024,8162.76,10.91,17.774,4100.0,0.012,PM2.5-1HR
945,DEU_DEBE125,2024-09-21,19.87,16.42,60,0,3.6,99.91,1024,6333.76,10.8,17.62,4100.0,0.01,PM2.5-1HR
945,DEU_DEBE126,2024-09-21,21.95,16.42,60,0,3.6,99.91,1024,8396.04,10.8,17.62,4100.0,0.007,PM2.5-1HR
945,DEU_DEBE127,2024-09-22,22.83,16.54,68.92,0,2.77,108.91,1017.6,7613.33,10.58,17.312,4100.0,0.056,PM2.5-1HR
945,DEU_DEBE010,2024-09-22,18.32,16.63,66.83,0,2.75,108.61,1017.66,7297.89,10.19,16.766,4100.0,0.044,PM2.5-1HR
945,DEU_DEBE032,2024-09-22,15.22,16.45,71.54,0,2.49,109.62,1017.53,0,8.65,14.61,4100.0,0.861,PM2.5-1HR
945,DEU_DEBE034,2024-09-22,19,16.54,68.92,0,2.77,108.91,1017.6,8605.71,10.43,17.102,4100.0,0.331,PM2.5-1HR
945,DEU_DEBE051,2024-09-22,16.34,16.57,65.67,0,2.36,109.35,1017.78,463.79,8.83,14.862,4100.0,0.134,PM2.5-1HR
945,DEU_DEBE056,2024-09-22,16.09,16.27,72.92,0,2.29,103.71,1017.7,341.92,7.45,12.93,4100.0,0.106,PM2.5-1HR
945,DEU_DEBE061,2024-09-22,20.85,16.54,68.92,0,2.77,108.91,1017.6,8387.49,10.02,16.528,4100.0,0.009,PM2.5-1HR
945,DEU_DEBE065,2024-09-22,21.71,16.63,66.83,0,2.75,108.61,1017.66,8360.65,10.49,17.186,4100.0,0.004,PM2.5-1HR
945,DEU_DEBE068,2024-09-22,19.06,16.63,66.83,0,2.75,108.61,1017.66,6890.16,10.43,17.102,4100.0,0.072,PM2.5-1HR
945,DEU_DEBE069,2024-09-22,22.55,16.54,68.92,0,2.77,108.91,1017.6,8162.76,10.43,17.102,4100.0,0.012,PM2.5-1HR
945,DEU_DEBE125,2024-09-22,20.04,16.54,68.92,0,2.77,108.91,1017.6,6333.76,10.43,17.102,4100.0,0.01,PM2.5-1HR
945,DEU_DEBE126,2024-09-22,22.46,16.54,68.92,0,2.77,108.91,1017.6,8396.04,10.43,17.102,4100.0,0.007,PM2.5-1HR
945,DEU_DEBE127,2024-09-23,18.94,16.77,73.25,0,1.69,135.43,1009.98,7613.33,10.99,17.886,4100.0,0.056,PM2.5-1HR
945,DEU_DEBE010,2024-09-23,14.47,16.8,72.21,0,1.72,134.93,1010,7297.89,10.39,17.046,4100.0,0.044,PM2.5-1HR
945,DEU_DEBE032,2024-09-23,11.34,16.62,75.21,0,1.61,130.63,1009.93,0,7.91,13.574,4100.0,0.861,PM2.5-1HR
945,DEU_DEBE034,2024-09-23,16.07,16.77,73.25,0,1.69,135.43,1009.98,8605.71,10.62,17.368,4100.0,0.331,PM2.5-1HR
945,DEU_DEBE051,2024-09-23,12.35,16.7,71.83,0,1.7,145.54,1010.02,463.79,9.88,16.332,4100.0,0.134,PM2.5-1HR
945,DEU_DEBE056,2024-09-23,12.85,16.71,76.38,0,1.57,137.56,1010.1,341.92,8.39,14.246,4100.0,0.106,PM2.5-1HR
945,DEU_DEBE061,2024-09-23,15.54,16.77,73.25,0,1.69,135.43,1009.98,8387.49,9.99,16.486,4100.0,0.009,PM2.5-1HR
945,DEU_DEBE065,2024-09-23,18.24,16.8,72.21,0,1.72,134.93,1010,8360.65,10.91,17.774,4100.0,0.004,PM2.5-1HR
945,DEU_DEBE068,2024-09-23,16.01,16.8,72.21,0,1.72,134.93,1010,6890.16,10.62,17.368,4100.0,0.072,PM2.5-1HR
945,DEU_DEBE069,2024-09-23,18.3,16.77,73.25,0,1.69,135.43,1009.98,8162.76,10.71,17.494,4100.0,0.012,PM2.5-1HR
945,DEU_DEBE125,2024-09-23,18.15,16.77,73.25,0,1.69,135.43,1009.98,6333.76,10.62,17.368,4100.0,0.01,PM2.5-1HR
945,DEU_DEBE126,2024-09-23,18.25,16.77,73.25,0,1.69,135.43,1009.98,8396.04,10.62,17.368,4100.0,0.007,PM2.5-1HR
945,DEU_DEBE127,2024-09-24,15.14,14.76,89,0.51,3.14,200.51,1004.63,7613.33,6.93,12.202,4100.0,0.056,PM2.5-1HR
945,DEU_DEBE010,2024-09-24,12.81,14.75,88.96,0.48,3.16,197.27,1004.58,7297.89,6.41,11.474,4100.0,0.044,PM2.5-1HR
945,DEU_DEBE032,2024-09-24,9.64,14.9,90.13,0.68,2.87,213.4,1004.59,0,4.53,8.842,4100.0,0.861,PM2.5-1HR
945,DEU_DEBE034,2024-09-24,13.59,14.76,89,0.51,3.14,200.51,1004.63,8605.71,6.75,11.95,4100.0,0.331,PM2.5-1HR
945,DEU_DEBE051,2024-09-24,11.42,14.85,88.08,0.45,3.17,194.07,1004.46,463.79,5.29,9.906,4100.0,0.134,PM2.5-1HR
945,DEU_DEBE056,2024-09-24,11.79,14.88,89.33,0.4,2.89,196.15,1004.78,341.92,4.68,9.052,4100.0,0.106,PM2.5-1HR
945,DEU_DEBE061,2024-09-24,12.82,14.76,89,0.51,3.14,200.51,1004.63,8387.49,6.27,11.278,4100.0,0.009,PM2.5-1HR
945,DEU_DEBE065,2024-09-24,15.67,14.75,88.96,0.48,3.16,197.27,1004.58,8360.65,6.66,11.824,4100.0,0.004,PM2.5-1HR
945,DEU_DEBE068,2024-09-24,13.11,14.75,88.96,0.48,3.16,197.27,1004.58,6890.16,6.75,11.95,4100.0,0.072,PM2.5-1HR
945,DEU_DEBE069,2024-09-24,16.86,14.76,89,0.51,3.14,200.51,1004.63,8162.76,6.78,11.992,4100.0,0.012,PM2.5-1HR
945,DEU_DEBE125,2024-09-24,14.07,14.76,89,0.51,3.14,200.51,1004.63,6333.76,6.75,11.95,4100.0,0.01,PM2.5-1HR
945,DEU_DEBE126,2024-09-24,14.52,14.76,89,0.51,3.14,200.51,1004.63,8396.04,6.75,11.95,4100.0,0.007,PM2.5-1HR
945,DEU_DEBE127,2024-09-25,8.13,15.15,82.29,0.13,4.56,212.66,1005.49,7613.33,5.22,9.808,4100.0,0.056,PM2.5-1HR
945,DEU_DEBE010,2024-09-25,5.91,15.04,82.83,0.11,4.54,212.04,1005.4,7297.89,4.74,9.136,4100.0,0.044,PM2.5-1HR
945,DEU_DEBE032,2024-09-25,4.82,15.08,83.38,0.2,4.15,210.11,1005.39,0,3.94,8.016,4100.0,0.861,PM2.5-1HR
945,DEU_DEBE034,2024-09-25,6.94,15.15,82.29,0.13,4.56,212.66,1005.49,8605.71,5.11,9.654,4100.0,0.331,PM2.5-1HR
945,DEU_DEBE051,2024-09-25,5.14,14.9,83.71,0.13,4.37,211.43,1005.25,463.79,3.88,7.932,4100.0,0.134,PM2.5-1HR
945,DEU_DEBE056,2024-09-25,4.73,15.48,81.08,0.03,4.15,214.43,1005.72,341.92,3.33,7.162,4100.0,0.106,PM2.5-1HR
945,DEU_DEBE061,2024-09-25,6.69,15.15,82.29,0.13,4.56,212.66,1005.49,8387.49,4.88,9.332,4100.0,0.009,PM2.5-1HR
945,DEU_DEBE065,2024-09-25,7.64,15.04,82.83,0.11,4.54,212.04,1005.4,8360.65,5.03,9.542,4100.0,0.004,PM2.5-1HR
945,DEU_DEBE068,2024-09-25,6.02,15.04,82.83,0.11,4.54,212.04,1005.4,6890.16,5.11,9.654,4100.0,0.072,PM2.5-1HR
945,DEU_DEBE069,2024-09-25,8.58,15.15,82.29,0.13,4.56,212.66,1005.49,8162.76,5.19,9.766,4100.0,0.012,PM2.5-1HR
945,DEU_DEBE125,2024-09-25,7.15,15.15,82.29,0.13,4.56,212.66,1005.49,6333.76,5.11,9.654,4100.0,0.01,PM2.5-1HR
945,DEU_DEBE126,2024-09-25,7.6,15.15,82.29,0.13,4.56,212.66,1005.49,8396.04,5.11,9.654,4100.0,0.007,PM2.5-1HR
945,DEU_DEBE127,2024-09-26,6.46,16.57,77.88,0.09,5.77,190.48,996.86,7613.33,3.38,7.232,4100.0,0.056,PM2.5-1HR
945,DEU_DEBE010,2024-09-26,4.5,16.33,79.42,0.19,5.71,189.5,996.82,7297.89,3.1,6.84,4100.0,0.044,PM2.5-1HR
945,DEU_DEBE032,2024-09-26,4.52,16.56,78.29,0.14,5.39,190.8,996.7,0,2.61,6.154,4100.0,0.861,PM2.5-1HR
945,DEU_DEBE034,2024-09-26,5.21,16.57,77.88,0.09,5.77,190.48,996.86,8605.71,3.29,7.106,4100.0,0.331,PM2.5-1HR
945,DEU_DEBE051,2024-09-26,4.63,15.95,81.5,0.27,5.29,187.12,996.7,463.79,3.25,7.05,4100.0,0.134,PM2.5-1HR
945,DEU_DEBE056,2024-09-26,3.6,16.6,78.67,0.15,5.16,188.99,997.33,341.92,1.93,5.202,4100.0,0.106,PM2.5-1HR
945,DEU_DEBE061,2024-09-26,4.65,16.57,77.88,0.09,5.77,190.48,996.86,8387.49,3.17,6.938,4100.0,0.009,PM2.5-1HR
