metro_id,fullaqsid,date,aq_daily_mean,temp_daily_mean,rhum_daily_mean,precip_daily_mean,ws_daily_mean,wd_daily_mean_deg,barpr_daily_mean,population,bg3,sat_monthly_mean,metro_pop_density_year,dist_km_motorway_trunk_primary_secondary,partition_key
949,SWE_SE0003A,2024-09-12,2.47,12.36,78.96,0,2.88,187.76,1008.84,9028.08,1.45,4.53,4800.0,0.002,PM2.5-1HR
949,SWE_SE0022A,2024-09-12,1.8,12.36,78.96,0,2.88,187.76,1008.84,15910.89,1.45,4.53,4800.0,0.356,PM2.5-1HR
949,SWE_SE0066A,2024-09-12,1.05,12.07,83,0.04,2.87,183.33,1008.9,7.64,0.69,3.466,4800.0,1.396,PM2.5-1HR
949,SWE_SE0071A,2024-09-12,2.21,12.27,78.79,0,2.81,182.44,1008.67,1149.32,1.02,3.928,4800.0,0.013,PM2.5-1HR
949,SWE_SE0003A,2024-09-13,2.87,13.56,76.88,0,1.42,315.25,1016.71,9028.08,1.56,4.684,4800.0,0.002,PM2.5-1HR
949,SWE_SE0022A,2024-09-13,2.04,13.56,76.88,0,1.42,315.25,1016.71,15910.89,1.56,4.684,4800.0,0.356,PM2.5-1HR
949,SWE_SE0066A,2024-09-13,1.01,12.71,85.25,0.07,1.63,26.73,1016.78,7.64,0.61,3.354,4800.0,1.396,PM2.5-1HR
949,SWE_SE0071A,2024-09-13,3.76,13.37,77.58,0,1.39,351.61,1016.76,1149.32,0.96,3.844,4800.0,0.013,PM2.5-1HR
949,SWE_SE0003A,2024-09-14,2.28,12.83,73.5,0,3.38,343.07,1021.29,9028.08,1.53,4.642,4800.0,0.002,PM2.5-1HR
949,SWE_SE0022A,2024-09-14,1.94,12.83,73.5,0,3.38,343.07,1021.29,15910.89,1.53,4.642,4800.0,0.356,PM2.5-1HR
949,SWE_SE0066A,2024-09-14,1.08,12.34,78.83,0,3.78,339.8,1020.98,7.64,0.84,3.676,4800.0,1.396,PM2.5-1HR
949,SWE_SE0071A,2024-09-14,1.74,12.29,76.42,0,3.2,344.12,1021.48,1149.32,1.18,4.152,4800.0,0.013,PM2.5-1HR
949,SWE_SE0003A,2024-09-15,2.16,11.71,68.42,0,2.19,355.4,1024.24,9028.08,1.21,4.194,4800.0,0.002,PM2.5-1HR
949,SWE_SE0022A,2024-09-15,1.82,11.71,68.42,0,2.19,355.4,1024.24,15910.89,1.21,4.194,4800.0,0.356,PM2.5-1HR
949,SWE_SE0066A,2024-09-15,0.87,11.63,72.54,0,2.37,11.98,1024.04,7.64,0.69,3.466,4800.0,1.396,PM2.5-1HR
949,SWE_SE0071A,2024-09-15,1.9,11.19,71,0,2.05,347.6,1024.33,1149.32,0.81,3.634,4800.0,0.013,PM2.5-1HR
949,SWE_SE0003A,2024-09-16,3.77,12.64,84.83,0.04,1.5,23.39,1025.78,9028.08,2.27,5.678,4800.0,0.002,PM2.5-1HR
949,SWE_SE0022A,2024-09-16,3.07,12.64,84.83,0.04,1.5,23.39,1025.78,15910.89,2.27,5.678,4800.0,0.356,PM2.5-1HR
949,SWE_SE0066A,2024-09-16,1.3,11.74,87.38,0.29,1.62,29.93,1025.94,7.64,0.8,3.62,4800.0,1.396,PM2.5-1HR
949,SWE_SE0071A,2024-09-16,2.88,11.98,86.88,0.08,1.28,30.17,1025.87,1149.32,1.41,4.474,4800.0,0.013,PM2.5-1HR
949,SWE_SE0003A,2024-09-17,4.58,13.92,83.46,0.04,1.76,290.13,1030.39,9028.08,2.68,6.252,4800.0,0.002,PM2.5-1HR
949,SWE_SE0022A,2024-09-17,3.71,13.92,83.46,0.04,1.76,290.13,1030.39,15910.89,2.68,6.252,4800.0,0.356,PM2.5-1HR
949,SWE_SE0066A,2024-09-17,1.92,13.48,86.08,0.03,1.67,289.09,1030.06,7.64,1.34,4.376,4800.0,1.396,PM2.5-1HR
949,SWE_SE0071A,2024-09-17,4.97,13.13,84.88,0,1.76,288.32,1030.38,1149.32,2.1,5.44,4800.0,0.013,PM2.5-1HR
949,SWE_SE0003A,2024-09-18,6.74,13.24,88.92,0,1.05,280.96,1034.13,9028.08,3.19,6.966,4800.0,0.002,PM2.5-1HR
949,SWE_SE0022A,2024-09-18,5.67,13.24,88.92,0,1.05,280.96,1034.13,15910.89,3.19,6.966,4800.0,0.356,PM2.5-1HR
949,SWE_SE0066A,2024-09-18,2.5,12.39,88.67,0,1.26,261.78,1033.99,7.64,1.08,4.012,4800.0,1.396,PM2.5-1HR
949,SWE_SE0071A,2024-09-18,6.62,12.49,88.79,0,1.24,289.65,1034.13,1149.32,3.88,7.932,4800.0,0.013,PM2.5-1HR
949,SWE_SE0003A,2024-09-19,5.86,13.61,86.88,0,1.29,238.99,1033.66,9028.08,3.14,6.896,4800.0,0.002,PM2.5-1HR
949,SWE_SE0022A,2024-09-19,4.71,13.61,86.88,0,1.29,238.99,1033.66,15910.89,3.14,6.896,4800.0,0.356,PM2.5-1HR
949,SWE_SE0066A,2024-09-19,2.11,13.2,85.54,0,1.59,233.47,1033.39,7.64,1.11,4.054,4800.0,1.396,PM2.5-1HR
949,SWE_SE0071A,2024-09-19,6.28,12.88,87.54,0,1.23,240.42,1033.64,1149.32,3.18,6.952,4800.0,0.013,PM2.5-1HR
949,SWE_SE0003A,2024-09-20,5.95,14.55,81.96,0,2.55,254.24,1030.38,9028.08,3.68,7.652,4800.0,0.002,PM2.5-1HR
949,SWE_SE0022A,2024-09-20,4.51,14.55,81.96,0,2.55,254.24,1030.38,15910.89,3.68,7.652,4800.0,0.356,PM2.5-1HR
949,SWE_SE0066A,2024-09-20,3.79,14.62,81.25,0,2.73,259.8,1029.77,7.64,1.12,4.068,4800.0,1.396,PM2.5-1HR
949,SWE_SE0071A,2024-09-20,4.89,14.54,84.96,0,2.62,251.36,1030.28,1149.32,3.06,6.784,4800.0,0.013,PM2.5-1HR
949,SWE_SE0003A,2024-09-21,4.41,13.11,81.33,0,2.71,345.59,1027.25,9028.08,2.24,5.636,4800.0,0.002,PM2.5-1HR
949,SWE_SE0022A,2024-09-21,4.3,13.11,81.33,0,2.71,345.59,1027.25,15910.89,2.24,5.636,4800.0,0.356,PM2.5-1HR
