metro_id,fullaqsid,date,aq_daily_mean,temp_daily_mean,rhum_daily_mean,precip_daily_mean,ws_daily_mean,wd_daily_mean_deg,barpr_daily_mean,population,bg3,sat_monthly_mean,metro_pop_density_year,dist_km_motorway_trunk_primary_secondary,partition_key
334,090030025,2024-09-12,6.54,18.67,70.67,0,1.76,195.38,1023.83,2434.92,4.15,8.31,290.0,1.815,PM2.5-1HR
334,090031003,2024-09-12,5.03,18.67,70.67,0,1.76,195.38,1023.83,1396.69,4.15,8.31,290.0,2.386,PM2.5-1HR
334,090030025,2024-09-13,7.32,20.03,71.75,0,1.22,200.39,1023.63,2434.92,4.3,8.52,290.0,1.815,PM2.5-1HR
334,090031003,2024-09-13,5.73,20.03,71.75,0,1.22,200.39,1023.63,1396.69,4.3,8.52,290.0,2.386,PM2.5-1HR
334,090030025,2024-09-14,9.31,21.3,72.29,0,1.95,34.93,1024.18,2434.92,7.4,12.86,290.0,1.815,PM2.5-1HR
334,090031003,2024-09-14,10.19,21.3,72.29,0,1.95,34.93,1024.18,1396.69,7.4,12.86,290.0,2.386,PM2.5-1HR
334,090030025,2024-09-15,8.91,20.45,71.79,0,1.53,67.65,1027.28,2434.92,4.65,9.01,290.0,1.815,PM2.5-1HR
334,090031003,2024-09-15,8.36,20.45,71.79,0,1.53,67.65,1027.28,1396.69,4.65,9.01,290.0,2.386,PM2.5-1HR
334,090030025,2024-09-16,5.9,18.59,70.92,0,1.07,99.41,1026.53,2434.92,3.15,6.91,290.0,1.815,PM2.5-1HR
334,090031003,2024-09-16,4.72,18.59,70.92,0,1.07,99.41,1026.53,1396.69,3.15,6.91,290.0,2.386,PM2.5-1HR
334,090030025,2024-09-17,6.66,19.09,75,0,0.88,44.91,1023.15,2434.92,4.1,8.24,290.0,1.815,PM2.5-1HR
334,090031003,2024-09-17,5.86,19.09,75,0,0.88,44.91,1023.15,1396.69,4.1,8.24,290.0,2.386,PM2.5-1HR
334,090030025,2024-09-18,7.66,19.1,77.13,0,1.42,37.52,1018.7,2434.92,4.95,9.43,290.0,1.815,PM2.5-1HR
334,090031003,2024-09-18,7.63,19.1,77.13,0,1.42,37.52,1018.7,1396.69,4.95,9.43,290.0,2.386,PM2.5-1HR
334,090030025,2024-09-19,7.49,21.28,68.25,0,3.22,14.7,1012.55,2434.92,2.9,6.56,290.0,1.815,PM2.5-1HR
