metro_id,fullaqsid,date,aq_daily_mean,temp_daily_mean,rhum_daily_mean,precip_daily_mean,ws_daily_mean,wd_daily_mean_deg,barpr_daily_mean,population,bg3,sat_monthly_mean,metro_pop_density_year,dist_km_motorway_trunk_primary_secondary,partition_key
121,250092006,2024-09-12,5.61,18.09,72.08,0,2.97,206.64,1023.73,3320.58,4.5,8.8,512.0,0.285,PM2.5-1HR
121,330150018,2024-09-12,4.15,17.84,68.89,0,1.81,234.26,1023.37,118.62,3.6,7.54,512.0,2.147,PM2.5-1HR
121,250092006,2024-09-13,5.86,19.65,74.98,0,2.59,208.4,1023.24,3320.58,4,8.1,512.0,0.285,PM2.5-1HR
121,250095006,2024-09-13,6.53,20.08,71.59,0,1.56,222.43,1023.03,1477.5,4.7,9.08,512.0,1.119,PM2.5-1HR
121,250170010,2024-09-13,7.17,20.46,69.92,0,1.6,250.18,1023.12,1028.17,4.6,8.94,512.0,0.006,PM2.5-1HR
121,250212005,2024-09-13,4.81,19.73,74.43,0,2.71,213.88,1023.39,385.9,3.8,7.82,512.0,1.228,PM2.5-1HR
121,250230005,2024-09-13,5.14,19.62,73.35,0,2.42,220.75,1023.57,3194.4,3.7,7.68,512.0,0.184,PM2.5-1HR
121,250250002,2024-09-13,6.25,19.93,73.24,0,2.19,218.98,1023.3,10624.77,4.04,8.156,512.0,0.003,PM2.5-1HR
121,250250042,2024-09-13,5.82,19.9,73.36,0,2.24,218.46,1023.32,7279.3,4.04,8.156,512.0,1.543,PM2.5-1HR
121,250250044,2024-09-13,6.2,19.87,73.54,0,2.31,216.84,1023.32,6539.55,4.04,8.156,512.0,1.272,PM2.5-1HR
121,250250045,2024-09-13,6.4,19.87,73.52,0,2.29,216.29,1023.3,11514.09,4.04,8.156,512.0,0.001,PM2.5-1HR
121,250251004,2024-09-13,5.95,19.82,73.84,0,2.36,213.35,1023.28,6688.31,4.04,8.156,512.0,0.119,PM2.5-1HR
121,330150014,2024-09-13,6.64,19.43,77.2,0,2.17,209.73,1022.98,641.47,5.1,9.64,512.0,1.762,PM2.5-1HR
121,330150018,2024-09-13,6.05,20.45,68.81,0,1.57,289.22,1023.02,118.62,4.2,8.38,512.0,2.147,PM2.5-1HR
121,250092006,2024-09-14,17.01,19.23,83.22,0,2.86,35.23,1024.67,3320.58,5.5,10.2,512.0,0.285,PM2.5-1HR
121,250095006,2024-09-14,9.9,19.62,78.98,0.01,2.32,40.68,1024.78,1477.5,7.7,13.28,512.0,1.119,PM2.5-1HR
121,250170010,2024-09-14,12.69,20,77.79,0.02,2.19,35.76,1024.7,1028.17,8.3,14.12,512.0,0.006,PM2.5-1HR
121,250212005,2024-09-14,8.85,19.34,83.32,0,2.74,28.11,1024.57,385.9,5.2,9.78,512.0,1.228,PM2.5-1HR
121,250230005,2024-09-14,9.41,19.62,80.42,0,2.28,22.2,1024.46,3194.4,5.9,10.76,512.0,0.184,PM2.5-1HR
121,250250002,2024-09-14,11.27,19.62,81.08,0,2.52,31.64,1024.6,10624.77,6.62,11.768,512.0,0.003,PM2.5-1HR
121,250250042,2024-09-14,9.98,19.6,81.28,0,2.53,31.17,1024.59,7279.3,6.62,11.768,512.0,1.543,PM2.5-1HR
121,250250044,2024-09-14,9.98,19.54,81.67,0,2.58,31.07,1024.6,6539.55,6.62,11.768,512.0,1.272,PM2.5-1HR
121,250250045,2024-09-14,10.44,19.53,81.63,0,2.58,31.72,1024.6,11514.09,6.62,11.768,512.0,0.001,PM2.5-1HR
121,250251004,2024-09-14,10.4,19.44,82.13,0,2.66,32.83,1024.62,6688.31,6.62,11.768,512.0,0.119,PM2.5-1HR
121,330150014,2024-09-14,9.96,18.89,81.04,0,2.87,45.14,1024.93,641.47,8.1,13.84,512.0,1.762,PM2.5-1HR
121,330150018,2024-09-14,9.02,20,75.99,0.03,2.12,40.3,1024.81,118.62,7.2,12.58,512.0,2.147,PM2.5-1HR
121,250092006,2024-09-15,9.01,18.31,74.57,0,2.29,94.79,1028.03,3320.58,3.8,7.82,512.0,0.285,PM2.5-1HR
121,250095006,2024-09-15,8.41,18.4,73.26,0,1.62,114.53,1027.93,1477.5,4.9,9.36,512.0,1.119,PM2.5-1HR
121,250170010,2024-09-15,8.62,18.56,72.76,0,1.52,103.64,1027.88,1028.17,5.3,9.92,512.0,0.006,PM2.5-1HR
121,250212005,2024-09-15,6.53,18.42,73.31,0,2.39,85.59,1027.99,385.9,4.3,8.52,512.0,1.228,PM2.5-1HR
