metro_id,fullaqsid,date,aq_daily_mean,temp_daily_mean,rhum_daily_mean,precip_daily_mean,ws_daily_mean,wd_daily_mean_deg,barpr_daily_mean,population,bg3,sat_monthly_mean,metro_pop_density_year,dist_km_motorway_trunk_primary_secondary,partition_key
951,ESP_ES1438A,2024-09-12,8.64,19.27,83.46,0.71,2.85,181.5,1012.86,28112.87,3,6.7,6200.0,0.035,PM2.5-1HR
951,ESP_ES1438A,2024-09-13,6.09,17.6,76.29,0,2.23,66.5,1019.16,28112.87,3,6.7,6200.0,0.035,PM2.5-1HR
951,ESP_ES1438A,2024-09-14,5.25,18.05,65.75,0,2.36,301.28,1022.43,28112.87,3,6.7,6200.0,0.035,PM2.5-1HR
951,ESP_ES1438A,2024-09-15,5.61,18.9,63.29,0,2.05,289.73,1017.96,28112.87,3,6.7,6200.0,0.035,PM2.5-1HR
951,ESP_ES1438A,2024-09-16,7.79,19.83,57.67,0,2.15,295.54,1014.99,28112.87,4,8.1,6200.0,0.035,PM2.5-1HR
951,ESP_ES1438A,2024-09-17,8.11,18.86,61.46,0.06,2.49,3.31,1013.71,28112.87,3,6.7,6200.0,0.035,PM2.5-1HR
951,ESP_ES1438A,2024-09-18,5.61,19.25,69.08,0.11,3.01,84.82,1016.48,28112.87,3,6.7,6200.0,0.035,PM2.5-1HR
951,ESP_ES1438A,2024-09-19,6.04,18.98,78.29,0.07,1.89,228.02,1016.14,28112.87,4,8.1,6200.0,0.035,PM2.5-1HR
951,ESP_ES1438A,2024-09-20,6.82,18.47,81.5,0.09,1.87,41.95,1017.08,28112.87,3,6.7,6200.0,0.035,PM2.5-1HR
951,ESP_ES1438A,2024-09-21,7.07,19.6,81.54,0.13,2.94,59.18,1016.63,28112.87,4,8.1,6200.0,0.035,PM2.5-1HR
951,ESP_ES1438A,2024-09-22,8.05,19.78,86.58,0.25,1.66,302.06,1014.25,28112.87,5,9.5,6200.0,0.035,PM2.5-1HR
951,ESP_ES1438A,2024-09-23,8.77,19.28,85.92,0.3,2.28,251.41,1013.83,28112.87,5,9.5,6200.0,0.035,PM2.5-1HR
951,ESP_ES1438A,2024-09-24,11.79,19.86,81.38,0.15,2.42,349.33,1012.47,28112.87,9,15.1,6200.0,0.035,PM2.5-1HR
951,ESP_ES1438A,2024-09-25,12.43,19.93,76.96,0,2.44,258.66,1012.95,28112.87,10,16.5,6200.0,0.035,PM2.5-1HR
951,ESP_ES1438A,2024-09-26,11.79,22.93,73.25,0,3.06,249.92,1007.83,28112.87,5,9.5,6200.0,0.035,PM2.5-1HR
951,ESP_ES1438A,2024-09-27,4.83,21.12,58.13,0,3.15,281.97,1011.74,28112.87,3,6.7,6200.0,0.035,PM2.5-1HR
951,ESP_ES1438A,2024-09-28,4.04,17.08,60.21,0,2.23,283.51,1020.35,28112.87,2,5.3,6200.0,0.035,PM2.5-1HR
951,ESP_ES1438A,2024-09-29,4.16,18.86,67.63,0.02,3.18,241.79,1023.03,28112.87,3,6.7,6200.0,0.035,PM2.5-1HR
951,ESP_ES1438A,2024-09-30,6.79,19.7,77.21,0,2.61,262.65,1020.38,28112.87,3,6.7,6200.0,0.035,PM2.5-1HR
