metro_id,fullaqsid,date,aq_daily_mean,temp_daily_mean,rhum_daily_mean,precip_daily_mean,ws_daily_mean,wd_daily_mean_deg,barpr_daily_mean,population,bg3,sat_monthly_mean,metro_pop_density_year,dist_km_motorway_trunk_primary_secondary,partition_key
956,NOR_NO0011A,2024-09-12,2.55,10.89,78.98,0.02,3.48,180.4,1002.32,11078.92,1.11,4.054,3100.0,0.041,PM2.5-1HR
956,NOR_NO0057A,2024-09-12,2.92,10.87,78.64,0.02,3.68,182.08,1002.41,720.61,1.17,4.138,3100.0,0.047,PM2.5-1HR
956,NOR_NO0071A,2024-09-12,4.69,10.97,78.9,0.02,3.65,181.44,1002.41,5739.15,1.09,4.026,3100.0,0.019,PM2.5-1HR
956,NOR_NO0073A,2024-09-12,2.12,10.91,78.99,0.02,3.56,180.77,1002.36,19621.92,1.1,4.04,3100.0,0.25,PM2.5-1HR
956,NOR_NO0083A,2024-09-12,2.13,10.95,78.99,0.02,3.44,180.08,1002.32,4891.31,1.11,4.054,3100.0,0.017,PM2.5-1HR
956,NOR_NO0093A,2024-09-12,4.76,10.97,79.02,0.02,3.46,180.09,1002.33,3843.84,1.11,4.054,3100.0,0.0,PM2.5-1HR
956,NOR_NO0095A,2024-09-12,3.25,10.92,78.9,0.02,3.38,179.92,1002.29,3541.34,1.17,4.138,3100.0,0.011,PM2.5-1HR
956,NOR_NO0114A,2024-09-12,1.71,11,78.82,0.01,3.23,179.13,1002.25,2808.28,1.21,4.194,3100.0,0.018,PM2.5-1HR
956,NOR_NO0122A,2024-09-12,2.45,10.88,78.65,0.02,3.69,182.09,1002.41,3142.01,1.17,4.138,3100.0,0.01,PM2.5-1HR
956,NOR_NO0129A,2024-09-12,2.37,10.85,78.23,0.02,3.85,183.53,1002.47,5191.94,1.09,4.026,3100.0,0.013,PM2.5-1HR
956,NOR_NO0140A,2024-09-12,2.35,10.95,79.06,0.02,3.51,180.35,1002.34,3888.58,1.11,4.054,3100.0,0.209,PM2.5-1HR
956,NOR_NO0143A,2024-09-12,1.83,10.93,79.01,0.02,3.56,180.73,1002.36,19064.3,1.1,4.04,3100.0,0.013,PM2.5-1HR
956,NOR_NO0149A,2024-09-12,2.01,10.92,78.79,0.02,3.66,181.67,1002.4,1999.9,1.09,4.026,3100.0,0.292,PM2.5-1HR
956,NOR_NO0150A,2024-09-12,3.53,10.89,78.83,0.02,3.61,181.37,1002.38,4900.03,1.09,4.026,3100.0,0.006,PM2.5-1HR
956,NOR_NO0152A,2024-09-12,4.78,10.97,79.11,0.02,3.54,180.41,1002.35,1968.48,1.11,4.054,3100.0,1.811,PM2.5-1HR
956,NOR_NO0153A,2024-09-12,2.17,11.05,78.88,0.01,3.24,179.14,1002.26,1482.8,1.21,4.194,3100.0,0.011,PM2.5-1HR
956,NOR_NO0011A,2024-09-13,2.27,9.49,77.79,0,1.45,304.73,1016.95,11078.92,1.06,3.984,3100.0,0.041,PM2.5-1HR
956,NOR_NO0057A,2024-09-13,5.86,9.32,78.51,0,1.44,305.62,1016.93,720.61,1.21,4.194,3100.0,0.047,PM2.5-1HR
956,NOR_NO0071A,2024-09-13,5.9,9.53,78.33,0,1.45,306.36,1016.93,5739.15,1.14,4.096,3100.0,0.019,PM2.5-1HR
956,NOR_NO0073A,2024-09-13,3.62,9.5,78.08,0,1.45,305.36,1016.94,19621.92,1.13,4.082,3100.0,0.25,PM2.5-1HR
956,NOR_NO0083A,2024-09-13,2.89,9.59,77.57,0,1.44,304.77,1016.96,4891.31,1.06,3.984,3100.0,0.017,PM2.5-1HR
956,NOR_NO0093A,2024-09-13,5.8,9.62,77.64,0,1.44,305.05,1016.95,3843.84,1.06,3.984,3100.0,0.0,PM2.5-1HR
956,NOR_NO0095A,2024-09-13,2.33,9.54,77.34,0,1.43,304.18,1016.97,3541.34,0.95,3.83,3100.0,0.011,PM2.5-1HR
956,NOR_NO0114A,2024-09-13,1.68,9.68,76.68,0,1.41,303.65,1016.98,2808.28,0.85,3.69,3100.0,0.018,PM2.5-1HR
956,NOR_NO0122A,2024-09-13,4.17,9.33,78.52,0,1.44,305.71,1016.93,3142.01,1.21,4.194,3100.0,0.01,PM2.5-1HR
956,NOR_NO0129A,2024-09-13,3.88,9.13,79.06,0,1.44,306.16,1016.91,5191.94,1.58,4.712,3100.0,0.013,PM2.5-1HR
956,NOR_NO0140A,2024-09-13,3.19,9.58,77.89,0,1.45,305.35,1016.95,3888.58,1.06,3.984,3100.0,0.209,PM2.5-1HR
956,NOR_NO0143A,2024-09-13,3.01,9.53,78.08,0,1.45,305.54,1016.94,19064.3,1.13,4.082,3100.0,0.013,PM2.5-1HR
956,NOR_NO0149A,2024-09-13,3.49,9.43,78.38,0,1.45,305.89,1016.93,1999.9,1.14,4.096,3100.0,0.292,PM2.5-1HR
956,NOR_NO0150A,2024-09-13,6.22,9.4,78.26,0,1.45,305.41,1016.94,4900.03,1.14,4.096,3100.0,0.006,PM2.5-1HR
956,NOR_NO0152A,2024-09-13,5.97,9.61,78.01,0,1.46,305.67,1016.94,1968.48,1.06,3.984,3100.0,1.811,PM2.5-1HR
956,NOR_NO0153A,2024-09-13,2.03,9.75,76.75,0,1.42,304.04,1016.98,1482.8,0.85,3.69,3100.0,0.011,PM2.5-1HR
956,NOR_NO0011A,2024-09-14,3.08,8.67,72.93,0,1.5,285.41,1024.78,11078.92,1.31,4.334,3100.0,0.041,PM2.5-1HR
956,NOR_NO0057A,2024-09-14,5.15,8.43,73.39,0,1.53,288.14,1024.76,720.61,1.43,4.502,3100.0,0.047,PM2.5-1HR
956,NOR_NO0071A,2024-09-14,5.39,8.7,72.82,0,1.53,288.8,1024.76,5739.15,1.43,4.502,3100.0,0.019,PM2.5-1HR
956,NOR_NO0073A,2024-09-14,4.58,8.66,72.95,0,1.52,286.64,1024.77,19621.92,1.39,4.446,3100.0,0.25,PM2.5-1HR
956,NOR_NO0083A,2024-09-14,3.34,8.82,72.63,0,1.5,285.49,1024.78,4891.31,1.31,4.334,3100.0,0.017,PM2.5-1HR
956,NOR_NO0093A,2024-09-14,5.72,8.86,72.56,0,1.5,285.97,1024.78,3843.84,1.31,4.334,3100.0,0.0,PM2.5-1HR
956,NOR_NO0095A,2024-09-14,4.09,8.79,72.69,0,1.48,284.46,1024.79,3541.34,1.31,4.334,3100.0,0.011,PM2.5-1HR
956,NOR_NO0114A,2024-09-14,2.05,9.03,72.21,0,1.46,283.49,1024.81,2808.28,1.27,4.278,3100.0,0.018,PM2.5-1HR
956,NOR_NO0122A,2024-09-14,4.58,8.44,73.35,0,1.53,288.32,1024.76,3142.01,1.43,4.502,3100.0,0.01,PM2.5-1HR
956,NOR_NO0129A,2024-09-14,4.02,8.18,73.85,0,1.55,290.38,1024.74,5191.94,1.6,4.74,3100.0,0.013,PM2.5-1HR
956,NOR_NO0140A,2024-09-14,4.52,8.78,72.71,0,1.51,286.44,1024.77,3888.58,1.31,4.334,3100.0,0.209,PM2.5-1HR
956,NOR_NO0143A,2024-09-14,3.06,8.7,72.86,0,1.52,286.92,1024.77,19064.3,1.39,4.446,3100.0,0.013,PM2.5-1HR
956,NOR_NO0149A,2024-09-14,3.4,8.57,73.1,0,1.53,288.24,1024.76,1999.9,1.43,4.502,3100.0,0.292,PM2.5-1HR
956,NOR_NO0150A,2024-09-14,2.93,8.54,73.18,0,1.52,287.16,1024.77,4900.03,1.43,4.502,3100.0,0.006,PM2.5-1HR
956,NOR_NO0152A,2024-09-14,11.75,8.8,72.68,0,1.52,286.94,1024.77,1968.48,1.31,4.334,3100.0,1.811,PM2.5-1HR
956,NOR_NO0153A,2024-09-14,3.56,9.12,72.05,0,1.47,284.24,1024.81,1482.8,1.27,4.278,3100.0,0.011,PM2.5-1HR
956,NOR_NO0011A,2024-09-15,3.5,10.43,89.28,0,2.66,168.56,1023.51,11078.92,2.2,5.58,3100.0,0.041,PM2.5-1HR
956,NOR_NO0057A,2024-09-15,4.97,10.25,89.02,0,2.74,170.87,1023.58,720.61,2.45,5.93,3100.0,0.047,PM2.5-1HR
956,NOR_NO0071A,2024-09-15,6.4,10.44,89.01,0,2.74,169.69,1023.57,5739.15,2.29,5.706,3100.0,0.019,PM2.5-1HR
956,NOR_NO0073A,2024-09-15,4.23,10.42,89.2,0,2.7,169,1023.53,19621.92,2.23,5.622,3100.0,0.25,PM2.5-1HR
956,NOR_NO0083A,2024-09-15,4.01,10.54,89.27,0,2.64,168.02,1023.49,4891.31,2.2,5.58,3100.0,0.017,PM2.5-1HR
956,NOR_NO0093A,2024-09-15,5.81,10.57,89.25,0,2.65,167.99,1023.5,3843.84,2.2,5.58,3100.0,0.0,PM2.5-1HR
956,NOR_NO0095A,2024-09-15,3.56,10.52,89.32,0,2.61,167.89,1023.47,3541.34,2.29,5.706,3100.0,0.011,PM2.5-1HR
956,NOR_NO0114A,2024-09-15,3.56,10.71,89.37,0,2.53,166.73,1023.43,2808.28,2.38,5.832,3100.0,0.018,PM2.5-1HR
956,NOR_NO0122A,2024-09-15,4.09,10.26,89.01,0,2.74,170.85,1023.58,3142.01,2.45,5.93,3100.0,0.01,PM2.5-1HR
956,NOR_NO0129A,2024-09-15,4.58,10.07,88.78,0,2.8,172.98,1023.63,5191.94,2.2,5.58,3100.0,0.013,PM2.5-1HR
956,NOR_NO0140A,2024-09-15,4.84,10.51,89.22,0,2.68,168.37,1023.52,3888.58,2.2,5.58,3100.0,0.209,PM2.5-1HR
956,NOR_NO0143A,2024-09-15,4.26,10.45,89.18,0,2.7,168.91,1023.54,19064.3,2.23,5.622,3100.0,0.013,PM2.5-1HR
