metro_id,fullaqsid,date,aq_daily_mean,temp_daily_mean,rhum_daily_mean,precip_daily_mean,ws_daily_mean,wd_daily_mean_deg,barpr_daily_mean,population,bg3,sat_monthly_mean,metro_pop_density_year,dist_km_motorway_trunk_primary_secondary,partition_key
943,ERG-BT4,2024-09-12,4.29,9.43,77.68,0.12,3.9,313.62,1016.16,6317.48,2.29,5.706,5600.0,0.012,PM2.5-1HR
943,ERG-BT5,2024-09-12,4.38,9.43,77.66,0.12,3.9,313.59,1016.16,7314.97,2.22,5.608,5600.0,0.007,PM2.5-1HR
943,ERG-BT6,2024-09-12,3.9,9.44,77.66,0.12,3.88,313.4,1016.16,12661.06,2.6,6.14,5600.0,0.006,PM2.5-1HR
943,ERG-BT8,2024-09-12,4.96,9.46,77.6,0.12,3.86,313.14,1016.15,9704.32,2.47,5.958,5600.0,0.032,PM2.5-1HR
943,ERG-BX2,2024-09-12,2.45,9.79,76.36,0.14,3.92,312.09,1015.88,3914.2,1.23,4.222,5600.0,0.037,PM2.5-1HR
943,ERG-BY7,2024-09-12,5.62,9.5,77.41,0.11,3.71,311.74,1016.05,5843.58,1.14,4.096,5600.0,0.008,PM2.5-1HR
943,ERG-CD1,2024-09-12,5.81,9.48,77.5,0.12,3.85,313,1016.11,13074.32,2.27,5.678,5600.0,0.002,PM2.5-1HR
943,ERG-CR8,2024-09-12,2.86,9.45,77.56,0.11,3.75,312.64,1016.15,9060.13,1.55,4.67,5600.0,0.335,PM2.5-1HR
943,ERG-GB0,2024-09-12,2.29,9.65,76.91,0.13,3.8,311.78,1015.96,5145.95,1.16,4.124,5600.0,0.006,PM2.5-1HR
943,ERG-GN0,2024-09-12,3.15,9.69,76.83,0.13,3.8,311.51,1015.95,12180.53,1.17,4.138,5600.0,0.027,PM2.5-1HR
943,ERG-GN3,2024-09-12,3.42,9.71,76.73,0.13,3.83,311.68,1015.93,12089,0.92,3.788,5600.0,0.012,PM2.5-1HR
943,ERG-GN6,2024-09-12,1.67,9.62,77.17,0.13,3.72,311,1016,9874.96,1.48,4.572,5600.0,0.055,PM2.5-1HR
943,ERG-GR9,2024-09-12,2.95,9.6,77.14,0.12,3.75,311.5,1016,6345.02,1.38,4.432,5600.0,0.024,PM2.5-1HR
943,ERG-HP1,2024-09-12,2.25,9.53,77.4,0.12,3.72,311.62,1016.06,8648.63,1.55,4.67,5600.0,0.211,PM2.5-1HR
943,ERG-KC1,2024-09-12,2.85,9.47,77.59,0.12,3.84,312.96,1016.15,14817.56,2.29,5.706,5600.0,0.091,PM2.5-1HR
943,ERG-LB4,2024-09-12,7,9.51,77.47,0.12,3.76,312.16,1016.11,14949.86,1.9,5.16,5600.0,0.01,PM2.5-1HR
943,ERG-LW2,2024-09-12,1.77,9.56,77.34,0.12,3.72,311.43,1016.05,11186.26,1.79,5.006,5600.0,1.884,PM2.5-1HR
943,ERG-LW5,2024-09-12,4.77,9.57,77.31,0.12,3.71,311.27,1016.04,14500.22,1.87,5.118,5600.0,0.158,PM2.5-1HR
943,ERG-SK6,2024-09-12,2.47,9.55,77.41,0.12,3.76,311.83,1016.08,18487,1.81,5.034,5600.0,0.045,PM2.5-1HR
943,ERG-SK8,2024-09-12,2.98,9.57,77.35,0.13,3.75,311.6,1016.06,11222.47,1.93,5.202,5600.0,0.006,PM2.5-1HR
943,ERG-SK9,2024-09-12,3.29,9.56,77.36,0.12,3.73,311.57,1016.06,13563.1,1.85,5.09,5600.0,0.014,PM2.5-1HR
